<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.01.11	17:13:00	1.07620	1.07628	1.07607	1.07611	129	0	5
2023.01.11	17:14:00	1.07610	1.07651	1.07599	1.07650	102	0	5
2023.01.11	17:15:00	1.07651	1.07657	1.07623	1.07632	129	0	5
2023.01.11	17:16:00	1.07634	1.07635	1.07614	1.07634	156	0	5
2023.01.11	17:17:00	1.07634	1.07659	1.07634	1.07653	116	0	5
2023.01.11	17:18:00	1.07652	1.07662	1.07631	1.07642	136	0	5
2023.01.11	17:19:00	1.07642	1.07665	1.07639	1.07658	129	0	5
2023.01.11	17:20:00	1.07659	1.07677	1.07644	1.07667	93	0	5
2023.01.11	17:21:00	1.07668	1.07679	1.07657	1.07672	88	0	5
2023.01.11	17:22:00	1.07670	1.07715	1.07667	1.07701	148	0	5
2023.01.11	17:23:00	1.07700	1.07714	1.07692	1.07713	117	0	5
2023.01.11	17:24:00	1.07713	1.07718	1.07691	1.07694	105	0	5
2023.01.11	17:25:00	1.07693	1.07699	1.07666	1.07698	96	0	5
2023.01.11	17:26:00	1.07698	1.07714	1.07698	1.07713	84	0	5
2023.01.11	17:27:00	1.07717	1.07724	1.07711	1.07719	104	0	5
2023.01.11	17:28:00	1.07719	1.07732	1.07711	1.07719	69	0	5
2023.01.11	17:29:00	1.07717	1.07725	1.07709	1.07717	49	0	5
2023.01.11	17:30:00	1.07716	1.07735	1.07716	1.07733	105	0	5
2023.01.11	17:31:00	1.07732	1.07732	1.07702	1.07709	98	0	5
2023.01.11	17:32:00	1.07709	1.07735	1.07705	1.07729	123	0	5
2023.01.11	17:33:00	1.07728	1.07738	1.07702	1.07708	91	0	5
2023.01.11	17:34:00	1.07708	1.07739	1.07707	1.07723	89	0	5
2023.01.11	17:35:00	1.07724	1.07732	1.07703	1.07713	109	0	5
2023.01.11	17:36:00	1.07713	1.07737	1.07710	1.07714	109	0	5
2023.01.11	17:37:00	1.07715	1.07735	1.07704	1.07714	128	0	5
2023.01.11	17:38:00	1.07714	1.07717	1.07706	1.07707	91	0	5
2023.01.11	17:39:00	1.07707	1.07716	1.07697	1.07703	66	0	5
2023.01.11	17:40:00	1.07703	1.07724	1.07698	1.07713	68	0	5
2023.01.11	17:41:00	1.07714	1.07719	1.07699	1.07709	89	0	5
2023.01.11	17:42:00	1.07709	1.07722	1.07697	1.07705	101	0	5
2023.01.11	17:43:00	1.07704	1.07721	1.07698	1.07717	107	0	5
2023.01.11	17:44:00	1.07717	1.07718	1.07698	1.07698	86	0	5
2023.01.11	17:45:00	1.07698	1.07704	1.07676	1.07678	109	0	5
2023.01.11	17:46:00	1.07677	1.07682	1.07657	1.07664	110	0	5
2023.01.11	17:47:00	1.07667	1.07676	1.07641	1.07651	88	0	5
2023.01.11	17:48:00	1.07652	1.07658	1.07641	1.07655	81	0	5
2023.01.11	17:49:00	1.07654	1.07663	1.07641	1.07663	76	0	5
2023.01.11	17:50:00	1.07663	1.07678	1.07630	1.07632	89	0	5
2023.01.11	17:51:00	1.07630	1.07632	1.07606	1.07620	167	0	5
2023.01.11	17:52:00	1.07618	1.07619	1.07572	1.07578	152	0	5
2023.01.11	17:53:00	1.07577	1.07583	1.07559	1.07562	112	0	5
2023.01.11	17:54:00	1.07563	1.07584	1.07554	1.07569	107	0	5
2023.01.11	17:55:00	1.07570	1.07578	1.07550	1.07561	86	0	5
2023.01.11	17:56:00	1.07560	1.07568	1.07548	1.07564	77	0	5
2023.01.11	17:57:00	1.07564	1.07566	1.07519	1.07523	121	0	5
2023.01.11	17:58:00	1.07522	1.07540	1.07516	1.07531	172	0	5
2023.01.11	17:59:00	1.07530	1.07548	1.07524	1.07547	114	0	5
2023.01.11	18:00:00	1.07548	1.07553	1.07529	1.07529	194	0	5
2023.01.11	18:01:00	1.07528	1.07530	1.07508	1.07516	126	0	5
2023.01.11	18:02:00	1.07516	1.07542	1.07503	1.07535	110	0	5
2023.01.11	18:03:00	1.07536	1.07545	1.07529	1.07544	60	0	5
2023.01.11	18:04:00	1.07546	1.07562	1.07543	1.07560	73	0	5
2023.01.11	18:05:00	1.07559	1.07585	1.07559	1.07584	72	0	5
2023.01.11	18:06:00	1.07584	1.07595	1.07562	1.07563	53	0	5
2023.01.11	18:07:00	1.07565	1.07573	1.07562	1.07569	58	0	5
2023.01.11	18:08:00	1.07568	1.07580	1.07563	1.07576	58	0	5
2023.01.11	18:09:00	1.07572	1.07590	1.07557	1.07585	78	0	5
2023.01.11	18:10:00	1.07586	1.07593	1.07554	1.07589	80	0	5
2023.01.11	18:11:00	1.07589	1.07600	1.07585	1.07598	52	0	5
2023.01.11	18:12:00	1.07598	1.07614	1.07593	1.07595	49	0	5
2023.01.11	18:13:00	1.07595	1.07613	1.07592	1.07597	82	0	5
2023.01.11	18:14:00	1.07597	1.07597	1.07570	1.07573	79	0	5
2023.01.11	18:15:00	1.07576	1.07582	1.07553	1.07572	106	0	5
2023.01.11	18:16:00	1.07572	1.07578	1.07536	1.07540	107	0	5
2023.01.11	18:17:00	1.07540	1.07540	1.07509	1.07519	99	0	5
2023.01.11	18:18:00	1.07519	1.07525	1.07515	1.07518	61	0	5
2023.01.11	18:19:00	1.07518	1.07528	1.07509	1.07509	54	0	5
2023.01.11	18:20:00	1.07511	1.07511	1.07498	1.07500	61	0	5
2023.01.11	18:21:00	1.07500	1.07512	1.07499	1.07511	45	0	5
2023.01.11	18:22:00	1.07510	1.07512	1.07499	1.07511	38	0	5
2023.01.11	18:23:00	1.07511	1.07511	1.07492	1.07492	51	0	5
2023.01.11	18:24:00	1.07492	1.07515	1.07491	1.07506	48	0	5
2023.01.11	18:25:00	1.07507	1.07517	1.07503	1.07508	50	0	5
2023.01.11	18:26:00	1.07507	1.07524	1.07507	1.07524	38	0	5
2023.01.11	18:27:00	1.07523	1.07536	1.07521	1.07528	57	0	5
2023.01.11	18:28:00	1.07528	1.07529	1.07506	1.07506	48	0	5
2023.01.11	18:29:00	1.07504	1.07518	1.07502	1.07502	48	0	5
2023.01.11	18:30:00	1.07505	1.07513	1.07500	1.07509	41	0	5
2023.01.11	18:31:00	1.07509	1.07515	1.07506	1.07510	45	0	5
2023.01.11	18:32:00	1.07513	1.07534	1.07513	1.07530	38	0	5
2023.01.11	18:33:00	1.07531	1.07543	1.07528	1.07539	62	0	5
2023.01.11	18:34:00	1.07537	1.07540	1.07533	1.07537	56	0	5
2023.01.11	18:35:00	1.07537	1.07549	1.07529	1.07548	52	0	5
2023.01.11	18:36:00	1.07548	1.07562	1.07546	1.07560	49	0	5
2023.01.11	18:37:00	1.07556	1.07561	1.07548	1.07554	47	0	5
2023.01.11	18:38:00	1.07554	1.07577	1.07551	1.07552	56	0	5
2023.01.11	18:39:00	1.07553	1.07555	1.07546	1.07555	43	0	5
2023.01.11	18:40:00	1.07554	1.07564	1.07553	1.07563	38	0	5
2023.01.11	18:41:00	1.07563	1.07586	1.07562	1.07572	41	0	5
2023.01.11	18:42:00	1.07573	1.07574	1.07564	1.07572	61	0	5
2023.01.11	18:43:00	1.07574	1.07575	1.07566	1.07566	31	0	5
2023.01.11	18:44:00	1.07562	1.07579	1.07561	1.07574	45	0	5
2023.01.11	18:45:00	1.07573	1.07573	1.07550	1.07553	52	0	5
2023.01.11	18:46:00	1.07552	1.07564	1.07551	1.07563	45	0	5
2023.01.11	18:47:00	1.07562	1.07564	1.07562	1.07563	18	0	5
2023.01.11	18:48:00	1.07564	1.07564	1.07541	1.07543	48	0	5
2023.01.11	18:49:00	1.07543	1.07551	1.07542	1.07543	37	0	5
2023.01.11	18:50:00	1.07544	1.07568	1.07543	1.07549	43	0	5
2023.01.11	18:51:00	1.07549	1.07552	1.07544	1.07548	45	0	5
2023.01.11	18:52:00	1.07549	1.07549	1.07518	1.07518	48	0	5
2023.01.11	18:53:00	1.07518	1.07523	1.07489	1.07493	54	0	5
2023.01.11	18:54:00	1.07493	1.07498	1.07485	1.07485	72	0	5
2023.01.11	18:55:00	1.07484	1.07484	1.07462	1.07464	75	0	5
2023.01.11	18:56:00	1.07463	1.07468	1.07452	1.07457	78	0	5
2023.01.11	18:57:00	1.07457	1.07459	1.07428	1.07444	67	0	5
2023.01.11	18:58:00	1.07443	1.07447	1.07418	1.07419	64	0	5
2023.01.11	18:59:00	1.07419	1.07427	1.07373	1.07384	92	0	5
2023.01.11	19:00:00	1.07386	1.07402	1.07377	1.07379	101	0	5
2023.01.11	19:01:00	1.07381	1.07391	1.07376	1.07380	97	0	5
2023.01.11	19:02:00	1.07380	1.07385	1.07360	1.07361	86	0	5
2023.01.11	19:03:00	1.07360	1.07376	1.07360	1.07371	82	0	5
2023.01.11	19:04:00	1.07371	1.07390	1.07368	1.07383	51	0	5
2023.01.11	19:05:00	1.07384	1.07419	1.07384	1.07419	76	0	5
2023.01.11	19:06:00	1.07417	1.07420	1.07382	1.07390	64	0	5
2023.01.11	19:07:00	1.07389	1.07400	1.07380	1.07388	68	0	5
2023.01.11	19:08:00	1.07389	1.07420	1.07381	1.07419	63	0	5
2023.01.11	19:09:00	1.07419	1.07437	1.07418	1.07427	60	0	5
2023.01.11	19:10:00	1.07427	1.07430	1.07390	1.07395	84	0	5
2023.01.11	19:11:00	1.07396	1.07410	1.07392	1.07402	69	0	5
2023.01.11	19:12:00	1.07401	1.07402	1.07392	1.07400	56	0	5
2023.01.11	19:13:00	1.07399	1.07400	1.07389	1.07390	36	0	5
2023.01.11	19:14:00	1.07391	1.07406	1.07387	1.07399	62	0	5
2023.01.11	19:15:00	1.07400	1.07401	1.07387	1.07398	60	0	5
2023.01.11	19:16:00	1.07398	1.07401	1.07382	1.07389	54	0	5
2023.01.11	19:17:00	1.07390	1.07395	1.07378	1.07394	31	0	5
2023.01.11	19:18:00	1.07394	1.07408	1.07394	1.07405	41	0	5
2023.01.11	19:19:00	1.07404	1.07424	1.07402	1.07420	41	0	5
2023.01.11	19:20:00	1.07419	1.07422	1.07406	1.07419	39	0	5
2023.01.11	19:21:00	1.07418	1.07421	1.07409	1.07417	33	0	5
2023.01.11	19:22:00	1.07417	1.07430	1.07417	1.07430	20	0	5
2023.01.11	19:23:00	1.07429	1.07436	1.07423	1.07436	32	0	5
2023.01.11	19:24:00	1.07435	1.07436	1.07419	1.07430	49	0	5
2023.01.11	19:25:00	1.07430	1.07431	1.07411	1.07414	54	0	5
2023.01.11	19:26:00	1.07414	1.07426	1.07414	1.07415	27	0	5
2023.01.11	19:27:00	1.07415	1.07420	1.07408	1.07415	42	0	5
2023.01.11	19:28:00	1.07415	1.07419	1.07413	1.07415	31	0	5
2023.01.11	19:29:00	1.07415	1.07417	1.07400	1.07403	52	0	5
2023.01.11	19:30:00	1.07403	1.07410	1.07393	1.07410	42	0	5
2023.01.11	19:31:00	1.07410	1.07425	1.07409	1.07423	48	0	5
2023.01.11	19:32:00	1.07422	1.07425	1.07412	1.07412	56	0	5
2023.01.11	19:33:00	1.07412	1.07424	1.07409	1.07420	35	0	5
2023.01.11	19:34:00	1.07420	1.07437	1.07420	1.07435	55	0	5
2023.01.11	19:35:00	1.07436	1.07484	1.07435	1.07471	70	0	5
2023.01.11	19:36:00	1.07473	1.07481	1.07449	1.07451	56	0	5
2023.01.11	19:37:00	1.07450	1.07458	1.07450	1.07456	44	0	5
2023.01.11	19:38:00	1.07455	1.07467	1.07454	1.07460	23	0	5
2023.01.11	19:39:00	1.07459	1.07461	1.07453	1.07454	16	0	5
2023.01.11	19:40:00	1.07453	1.07453	1.07431	1.07433	44	0	5
2023.01.11	19:41:00	1.07432	1.07437	1.07431	1.07433	15	0	5
2023.01.11	19:42:00	1.07433	1.07439	1.07420	1.07433	43	0	5
2023.01.11	19:43:00	1.07433	1.07445	1.07424	1.07425	35	0	5
2023.01.11	19:44:00	1.07425	1.07429	1.07421	1.07421	14	0	5
2023.01.11	19:45:00	1.07420	1.07439	1.07420	1.07436	30	0	5
2023.01.11	19:46:00	1.07435	1.07443	1.07430	1.07440	27	0	5
2023.01.11	19:47:00	1.07441	1.07452	1.07436	1.07445	31	0	5
2023.01.11	19:48:00	1.07445	1.07447	1.07436	1.07445	21	0	5
2023.01.11	19:49:00	1.07445	1.07454	1.07435	1.07441	60	0	5
2023.01.11	19:50:00	1.07441	1.07443	1.07421	1.07429	52	0	5
2023.01.11	19:51:00	1.07431	1.07441	1.07431	1.07435	37	0	5
2023.01.11	19:52:00	1.07438	1.07446	1.07434	1.07435	29	0	5
2023.01.11	19:53:00	1.07432	1.07440	1.07431	1.07434	23	0	5
2023.01.11	19:54:00	1.07434	1.07434	1.07431	1.07431	28	0	5
2023.01.11	19:55:00	1.07432	1.07432	1.07425	1.07429	15	0	5
2023.01.11	19:56:00	1.07429	1.07433	1.07427	1.07431	13	0	5
2023.01.11	19:57:00	1.07431	1.07434	1.07430	1.07434	22	0	5
2023.01.11	19:58:00	1.07433	1.07458	1.07428	1.07458	34	0	5
2023.01.11	19:59:00	1.07458	1.07464	1.07454	1.07464	51	0	5
2023.01.11	20:00:00	1.07465	1.07475	1.07457	1.07471	35	0	5
2023.01.11	20:01:00	1.07470	1.07479	1.07467	1.07479	43	0	5
2023.01.11	20:02:00	1.07480	1.07511	1.07480	1.07508	107	0	5
2023.01.11	20:03:00	1.07508	1.07522	1.07505	1.07517	37	0	5
2023.01.11	20:04:00	1.07517	1.07529	1.07510	1.07511	41	0	5
2023.01.11	20:05:00	1.07514	1.07529	1.07498	1.07501	63	0	5
2023.01.11	20:06:00	1.07503	1.07510	1.07502	1.07509	34	0	5
2023.01.11	20:07:00	1.07509	1.07514	1.07507	1.07512	41	0	5
2023.01.11	20:08:00	1.07512	1.07514	1.07508	1.07513	22	0	5
2023.01.11	20:09:00	1.07513	1.07518	1.07500	1.07500	41	0	5
2023.01.11	20:10:00	1.07499	1.07513	1.07495	1.07513	44	0	5
2023.01.11	20:11:00	1.07513	1.07513	1.07490	1.07492	36	0	5
2023.01.11	20:12:00	1.07493	1.07502	1.07492	1.07502	16	0	5
2023.01.11	20:13:00	1.07503	1.07524	1.07503	1.07517	65	0	5
2023.01.11	20:14:00	1.07518	1.07675	1.07517	1.07614	109	0	5
2023.01.11	20:15:00	1.07618	1.07621	1.07487	1.07521	334	0	5
2023.01.11	20:16:00	1.07521	1.07530	1.07347	1.07408	351	0	5
2023.01.11	20:17:00	1.07414	1.07498	1.07414	1.07476	217	0	5
2023.01.11	20:18:00	1.07476	1.07501	1.07470	1.07474	147	0	5
2023.01.11	20:19:00	1.07475	1.07494	1.07472	1.07472	131	0	5
2023.01.11	20:20:00	1.07475	1.07476	1.07436	1.07436	105	0	5
2023.01.11	20:21:00	1.07437	1.07458	1.07428	1.07428	132	0	5
2023.01.11	20:22:00	1.07428	1.07447	1.07421	1.07444	68	0	5
2023.01.11	20:23:00	1.07444	1.07448	1.07406	1.07407	69	0	5
2023.01.11	20:24:00	1.07403	1.07442	1.07403	1.07429	114	0	5
2023.01.11	20:25:00	1.07428	1.07428	1.07408	1.07417	73	0	5
2023.01.11	20:26:00	1.07416	1.07424	1.07397	1.07406	80	0	5
2023.01.11	20:27:00	1.07403	1.07426	1.07397	1.07415	94	0	5
2023.01.11	20:28:00	1.07414	1.07436	1.07409	1.07428	74	0	5
2023.01.11	20:29:00	1.07428	1.07429	1.07418	1.07423	52	0	5
2023.01.11	20:30:00	1.07423	1.07434	1.07419	1.07423	64	0	5
2023.01.11	20:31:00	1.07424	1.07443	1.07424	1.07440	65	0	5
2023.01.11	20:32:00	1.07439	1.07476	1.07435	1.07474	78	0	5
2023.01.11	20:33:00	1.07470	1.07489	1.07466	1.07477	79	0	5
2023.01.11	20:34:00	1.07475	1.07490	1.07470	1.07472	72	0	5
2023.01.11	20:35:00	1.07471	1.07471	1.07454	1.07466	77	0	5
2023.01.11	20:36:00	1.07463	1.07481	1.07463	1.07476	58	0	5
2023.01.11	20:37:00	1.07475	1.07485	1.07469	1.07469	70	0	5
2023.01.11	20:38:00	1.07470	1.07488	1.07470	1.07484	62	0	5
2023.01.11	20:39:00	1.07487	1.07504	1.07485	1.07500	48	0	5
2023.01.11	20:40:00	1.07501	1.07513	1.07491	1.07504	62	0	5
2023.01.11	20:41:00	1.07503	1.07518	1.07500	1.07518	57	0	5
2023.01.11	20:42:00	1.07518	1.07534	1.07504	1.07509	69	0	5
2023.01.11	20:43:00	1.07506	1.07518	1.07503	1.07518	50	0	5
2023.01.11	20:44:00	1.07518	1.07525	1.07510	1.07519	50	0	5
2023.01.11	20:45:00	1.07520	1.07521	1.07507	1.07508	59	0	5
2023.01.11	20:46:00	1.07508	1.07537	1.07508	1.07530	55	0	5
2023.01.11	20:47:00	1.07528	1.07555	1.07528	1.07551	91	0	5
2023.01.11	20:48:00	1.07550	1.07555	1.07550	1.07551	22	0	5
2023.01.11	20:49:00	1.07551	1.07551	1.07534	1.07538	43	0	5
2023.01.11	20:50:00	1.07537	1.07538	1.07524	1.07533	63	0	5
2023.01.11	20:51:00	1.07533	1.07533	1.07508	1.07514	39	0	5
2023.01.11	20:52:00	1.07514	1.07517	1.07506	1.07506	19	0	5
2023.01.11	20:53:00	1.07505	1.07506	1.07489	1.07494	47	0	5
2023.01.11	20:54:00	1.07493	1.07494	1.07485	1.07488	29	0	5
2023.01.11	20:55:00	1.07488	1.07503	1.07487	1.07492	30	0	5
2023.01.11	20:56:00	1.07492	1.07493	1.07479	1.07479	26	0	5
2023.01.11	20:57:00	1.07478	1.07481	1.07473	1.07475	25	0	5
2023.01.11	20:58:00	1.07479	1.07485	1.07474	1.07475	40	0	5
2023.01.11	20:59:00	1.07481	1.07540	1.07481	1.07528	42	0	5
2023.01.11	21:00:00	1.07528	1.07541	1.07515	1.07523	53	0	5
2023.01.11	21:01:00	1.07525	1.07541	1.07525	1.07532	50	0	5
2023.01.11	21:02:00	1.07532	1.07543	1.07526	1.07538	43	0	5
2023.01.11	21:03:00	1.07539	1.07539	1.07529	1.07539	16	0	5
2023.01.11	21:04:00	1.07539	1.07542	1.07531	1.07538	54	0	5
2023.01.11	21:05:00	1.07538	1.07550	1.07533	1.07535	57	0	5
2023.01.11	21:06:00	1.07535	1.07540	1.07518	1.07519	59	0	5
2023.01.11	21:07:00	1.07523	1.07525	1.07511	1.07517	55	0	5
2023.01.11	21:08:00	1.07516	1.07525	1.07509	1.07512	37	0	5
2023.01.11	21:09:00	1.07510	1.07517	1.07508	1.07512	55	0	5
2023.01.11	21:10:00	1.07513	1.07526	1.07512	1.07514	54	0	5
2023.01.11	21:11:00	1.07516	1.07523	1.07514	1.07519	41	0	5
2023.01.11	21:12:00	1.07519	1.07525	1.07510	1.07523	31	0	5
2023.01.11	21:13:00	1.07522	1.07522	1.07512	1.07515	43	0	5
2023.01.11	21:14:00	1.07517	1.07521	1.07513	1.07519	35	0	5
2023.01.11	21:15:00	1.07519	1.07522	1.07512	1.07517	36	0	5
2023.01.11	21:16:00	1.07518	1.07520	1.07513	1.07517	29	0	5
2023.01.11	21:17:00	1.07517	1.07522	1.07503	1.07504	32	0	5
2023.01.11	21:18:00	1.07504	1.07504	1.07489	1.07500	34	0	5
2023.01.11	21:19:00	1.07501	1.07506	1.07498	1.07498	40	0	5
2023.01.11	21:20:00	1.07498	1.07503	1.07484	1.07486	27	0	5
2023.01.11	21:21:00	1.07486	1.07496	1.07483	1.07489	34	0	5
2023.01.11	21:22:00	1.07491	1.07493	1.07485	1.07490	23	0	5
2023.01.11	21:23:00	1.07490	1.07494	1.07489	1.07489	16	0	5
2023.01.11	21:24:00	1.07489	1.07489	1.07474	1.07482	29	0	5
2023.01.11	21:25:00	1.07481	1.07493	1.07475	1.07493	32	0	5
2023.01.11	21:26:00	1.07493	1.07507	1.07493	1.07506	34	0	5
2023.01.11	21:27:00	1.07504	1.07509	1.07503	1.07504	46	0	5
2023.01.11	21:28:00	1.07504	1.07513	1.07490	1.07510	52	0	5
2023.01.11	21:29:00	1.07510	1.07517	1.07507	1.07513	45	0	5
2023.01.11	21:30:00	1.07513	1.07522	1.07512	1.07513	33	0	5
2023.01.11	21:31:00	1.07513	1.07542	1.07513	1.07536	35	0	5
2023.01.11	21:32:00	1.07536	1.07539	1.07523	1.07527	27	0	5
2023.01.11	21:33:00	1.07527	1.07534	1.07519	1.07530	31	0	5
2023.01.11	21:34:00	1.07531	1.07540	1.07505	1.07508	46	0	5
2023.01.11	21:35:00	1.07508	1.07518	1.07505	1.07515	44	0	5
2023.01.11	21:36:00	1.07516	1.07526	1.07514	1.07523	41	0	5
2023.01.11	21:37:00	1.07521	1.07533	1.07519	1.07529	74	0	5
2023.01.11	21:38:00	1.07527	1.07554	1.07527	1.07549	42	0	5
2023.01.11	21:39:00	1.07547	1.07559	1.07544	1.07559	39	0	5
2023.01.11	21:40:00	1.07559	1.07563	1.07554	1.07560	38	0	5
2023.01.11	21:41:00	1.07561	1.07563	1.07560	1.07563	21	0	5
2023.01.11	21:42:00	1.07562	1.07579	1.07562	1.07577	39	0	5
2023.01.11	21:43:00	1.07576	1.07584	1.07568	1.07583	69	0	5
2023.01.11	21:44:00	1.07583	1.07595	1.07566	1.07575	72	0	5
2023.01.11	21:45:00	1.07574	1.07583	1.07569	1.07572	60	0	5
2023.01.11	21:46:00	1.07574	1.07575	1.07570	1.07575	23	0	5
2023.01.11	21:47:00	1.07574	1.07576	1.07563	1.07571	45	0	5
2023.01.11	21:48:00	1.07572	1.07572	1.07550	1.07552	57	0	5
2023.01.11	21:49:00	1.07551	1.07566	1.07551	1.07562	32	0	5
2023.01.11	21:50:00	1.07563	1.07572	1.07557	1.07571	29	0	5
2023.01.11	21:51:00	1.07568	1.07579	1.07566	1.07578	34	0	5
2023.01.11	21:52:00	1.07581	1.07589	1.07575	1.07575	42	0	5
2023.01.11	21:53:00	1.07577	1.07587	1.07575	1.07585	22	0	5
2023.01.11	21:54:00	1.07585	1.07591	1.07581	1.07591	35	0	5
2023.01.11	21:55:00	1.07590	1.07591	1.07585	1.07590	40	0	5
2023.01.11	21:56:00	1.07589	1.07591	1.07580	1.07585	30	0	5
2023.01.11	21:57:00	1.07585	1.07609	1.07585	1.07609	47	0	5
2023.01.11	21:58:00	1.07610	1.07624	1.07609	1.07620	42	0	5
2023.01.11	21:59:00	1.07620	1.07635	1.07607	1.07630	75	0	5
2023.01.11	22:00:00	1.07630	1.07630	1.07598	1.07605	71	0	5
2023.01.11	22:01:00	1.07604	1.07604	1.07589	1.07603	65	0	5
2023.01.11	22:02:00	1.07603	1.07604	1.07594	1.07597	38	0	5
2023.01.11	22:03:00	1.07597	1.07599	1.07582	1.07593	70	0	5
2023.01.11	22:04:00	1.07593	1.07595	1.07588	1.07589	44	0	5
2023.01.11	22:05:00	1.07589	1.07589	1.07578	1.07578	25	0	5
2023.01.11	22:06:00	1.07578	1.07580	1.07573	1.07579	15	0	5
2023.01.11	22:07:00	1.07576	1.07584	1.07576	1.07580	19	0	5
2023.01.11	22:08:00	1.07576	1.07576	1.07564	1.07564	17	0	5
2023.01.11	22:09:00	1.07564	1.07564	1.07553	1.07554	20	0	5
2023.01.11	22:10:00	1.07554	1.07573	1.07554	1.07561	18	0	5
2023.01.11	22:11:00	1.07559	1.07562	1.07558	1.07562	11	0	5
2023.01.11	22:12:00	1.07563	1.07574	1.07548	1.07548	39	0	5
2023.01.11	22:13:00	1.07549	1.07564	1.07549	1.07564	26	0	5
2023.01.11	22:14:00	1.07564	1.07568	1.07549	1.07552	25	0	5
2023.01.11	22:15:00	1.07552	1.07559	1.07549	1.07549	35	0	5
2023.01.11	22:16:00	1.07549	1.07552	1.07542	1.07551	21	0	5
2023.01.11	22:17:00	1.07550	1.07551	1.07546	1.07549	26	0	5
2023.01.11	22:18:00	1.07552	1.07570	1.07552	1.07561	41	0	5
2023.01.11	22:19:00	1.07563	1.07566	1.07563	1.07563	29	0	5
2023.01.11	22:20:00	1.07564	1.07580	1.07564	1.07579	48	0	5
2023.01.11	22:21:00	1.07578	1.07578	1.07568	1.07571	25	0	5
2023.01.11	22:22:00	1.07566	1.07571	1.07565	1.07568	15	0	5
2023.01.11	22:23:00	1.07568	1.07577	1.07568	1.07576	19	0	5
2023.01.11	22:24:00	1.07575	1.07578	1.07567	1.07573	21	0	5
2023.01.11	22:25:00	1.07573	1.07578	1.07572	1.07577	21	0	5
2023.01.11	22:26:00	1.07577	1.07577	1.07567	1.07567	10	0	5
2023.01.11	22:27:00	1.07566	1.07579	1.07561	1.07575	38	0	5
2023.01.11	22:28:00	1.07576	1.07577	1.07571	1.07577	21	0	5
2023.01.11	22:29:00	1.07576	1.07576	1.07562	1.07574	49	0	5
2023.01.11	22:30:00	1.07575	1.07576	1.07564	1.07565	36	0	5
2023.01.11	22:31:00	1.07564	1.07565	1.07561	1.07565	24	0	5
2023.01.11	22:32:00	1.07565	1.07574	1.07565	1.07573	20	0	5
2023.01.11	22:33:00	1.07573	1.07582	1.07573	1.07580	20	0	5
2023.01.11	22:34:00	1.07579	1.07579	1.07560	1.07564	33	0	5
2023.01.11	22:35:00	1.07563	1.07566	1.07552	1.07553	29	0	5
2023.01.11	22:36:00	1.07553	1.07553	1.07548	1.07552	22	0	5
2023.01.11	22:37:00	1.07552	1.07554	1.07551	1.07554	22	0	5
2023.01.11	22:38:00	1.07556	1.07566	1.07555	1.07558	34	0	5
2023.01.11	22:39:00	1.07558	1.07559	1.07553	1.07556	10	0	5
2023.01.11	22:40:00	1.07557	1.07559	1.07557	1.07557	11	0	5
2023.01.11	22:41:00	1.07557	1.07557	1.07546	1.07550	28	0	5
2023.01.11	22:42:00	1.07550	1.07555	1.07548	1.07554	8	0	5
2023.01.11	22:43:00	1.07556	1.07566	1.07556	1.07560	29	0	5
2023.01.11	22:44:00	1.07561	1.07576	1.07557	1.07576	51	0	5
2023.01.11	22:45:00	1.07573	1.07581	1.07570	1.07575	23	0	5
2023.01.11	22:46:00	1.07574	1.07582	1.07572	1.07572	24	0	5
2023.01.11	22:47:00	1.07573	1.07579	1.07571	1.07574	15	0	5
2023.01.11	22:48:00	1.07574	1.07575	1.07571	1.07573	17	0	5
2023.01.11	22:49:00	1.07571	1.07583	1.07563	1.07580	33	0	5
2023.01.11	22:50:00	1.07579	1.07585	1.07575	1.07578	25	0	5
2023.01.11	22:51:00	1.07578	1.07579	1.07562	1.07564	27	0	5
2023.01.11	22:52:00	1.07564	1.07571	1.07564	1.07570	12	0	5
2023.01.11	22:53:00	1.07569	1.07574	1.07568	1.07569	22	0	5
2023.01.11	22:54:00	1.07569	1.07585	1.07569	1.07584	21	0	5
2023.01.11	22:55:00	1.07584	1.07588	1.07577	1.07581	42	0	5
2023.01.11	22:56:00	1.07581	1.07582	1.07561	1.07561	31	0	5
2023.01.11	22:57:00	1.07559	1.07559	1.07531	1.07538	76	0	5
2023.01.11	22:58:00	1.07537	1.07537	1.07522	1.07526	77	0	5
2023.01.11	22:59:00	1.07526	1.07546	1.07526	1.07535	59	0	5
2023.01.11	23:00:00	1.07535	1.07540	1.07518	1.07521	58	0	5
2023.01.11	23:01:00	1.07525	1.07530	1.07518	1.07519	31	0	5
2023.01.11	23:02:00	1.07519	1.07528	1.07516	1.07522	49	0	5
2023.01.11	23:03:00	1.07523	1.07544	1.07522	1.07541	37	0	5
2023.01.11	23:04:00	1.07540	1.07549	1.07539	1.07549	29	0	5
2023.01.11	23:05:00	1.07548	1.07548	1.07543	1.07543	7	0	5
2023.01.11	23:06:00	1.07543	1.07552	1.07536	1.07551	37	0	5
2023.01.11	23:07:00	1.07553	1.07554	1.07550	1.07551	17	0	5
2023.01.11	23:08:00	1.07546	1.07549	1.07545	1.07547	11	0	5
2023.01.11	23:09:00	1.07547	1.07556	1.07545	1.07555	18	0	5
